name,stars,review_count,price,score,poi,cityname,address
luckin coffee瑞幸咖啡,35,12,￥25/人,口味:7.4 环境:7.2 服务:7.6,"{""lat"": 114.065037, ""lng"": 22.531783}",深圳市,金田路2030号卓悦INTOWN商场二层中岛
luckin coffee瑞幸咖啡,35,1,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 113.893568, ""lng"": 22.4906}",深圳市,南山街道荔山工业园区15栋一层
luckin coffee瑞幸咖啡,35,3,,口味:7.2 环境:7.2 服务:7.2,"{""lat"": 114.128828, ""lng"": 22.597916}",深圳市,布吉街道锦龙路89号万科红立方大厦一层大堂
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 113.36808, ""lng"": 22.981093}",广州市,东环街番禺大道北555号天安总部中心23号楼一层大堂
luckin coffee瑞幸咖啡,35,2,,口味:6.8 环境:7.2 服务:7.2,"{""lat"": 114.131366, ""lng"": 22.652431}",深圳市,南湾街道下李朗社区平吉大道平朗路9号万国城物业A座一层B20号
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 113.317885, ""lng"": 23.114394985119365}",广州市,临江大道5号保利中心一层大堂
luckin coffee瑞幸咖啡,35,3,,口味:6.9 环境:7.2 服务:6.9,"{""lat"": 114.005449, ""lng"": 22.53375}",深圳市,紫竹六道49号敦煌大厦一层大堂
luckin coffee瑞幸咖啡,40,18,￥19/人,口味:7.9 环境:7.8 服务:7.8,"{""lat"": 114.250271, ""lng"": 22.725199}",深圳市,龙福路5号荣超英隆大厦A座一层大堂
luckin coffee瑞幸咖啡,35,4,,口味:7.4 环境:7.6 服务:7.6,"{""lat"": 114.087717, ""lng"": 22.54799779251919}",深圳市,振兴路120号赛格科技园2栋一层108号
luckin coffee瑞幸咖啡,35,2,,口味:7.4 环境:7.7 服务:7.7,"{""lat"": 113.888535, ""lng"": 22.501327}",深圳市,兴海大道前海信利康大厦
luckin coffee瑞幸咖啡,35,5,,口味:7.0 环境:7.0 服务:7.0,"{""lat"": 114.046986, ""lng"": 22.648044}",深圳市,东环二路富驰大厦一层29号
luckin coffee瑞幸咖啡,35,5,,口味:7.4 环境:7.4 服务:7.4,"{""lat"": 114.076206, ""lng"": 22.52493}",深圳市,福田街道福田南路7号皇城广场一层大堂
luckin coffee瑞幸咖啡,35,2,,口味:7.4 环境:7.4 服务:7.4,"{""lat"": 114.114366, ""lng"": 22.542001}",深圳市,南湖街道深南东路4003号世界金融中心裙楼3层302
瑞幸咖啡,35,2,,口味:7.4 环境:7.2 服务:7.4,"{""lat"": 114.09854, ""lng"": 22.539426}",深圳市,深南中路1095号新城市广场LG层
luckin coffee瑞幸咖啡,35,5,,口味:6.9 环境:7.2 服务:7.5,"{""lat"": 113.951329, ""lng"": 22.530447}",深圳市,高新南九道10号深圳湾科技生态园三区10栋B座裙楼一层37号
luckin coffee瑞幸咖啡,35,7,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 114.100717, ""lng"": 22.563131}",深圳市,八卦三路88号清凤荣盛创投大厦103号
luckin coffee瑞幸咖啡,30,5,,口味:6.9 环境:7.1 服务:7.2,"{""lat"": 113.986875, ""lng"": 22.6877610754363}",深圳市,华宁路华联工业园创客中心一层103号
luckin coffee瑞幸咖啡,35,1,,口味:7.2 环境:7.2 服务:7.2,"{""lat"": 113.886282, ""lng"": 22.545581}",深圳市,海天路15-3号前海卓越时代广场C栋一层大堂
luckin coffee瑞幸咖啡,35,4,,口味:7.2 环境:7.2 服务:7.4,"{""lat"": 113.98686, ""lng"": 22.54674}",深圳市,侨香路4060号香年广场A座一层101-1号
luckin coffee瑞幸咖啡,35,6,,口味:7.4 环境:7.4 服务:7.5,"{""lat"": 113.941526, ""lng"": 22.561091068448818}",深圳市,科技园北区宝深路99号科陆大厦A座一层5室
luckin coffee瑞幸咖啡,35,7,￥25/人,口味:7.5 环境:7.8 服务:8.0,"{""lat"": 113.922587, ""lng"": 22.507011}",深圳市,东滨路104号
luckin coffee瑞幸咖啡,35,8,,口味:7.1 环境:7.2 服务:7.3,"{""lat"": 113.946686, ""lng"": 22.546612}",深圳市,科华路长园新材料港G栋4楼
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 113.953419, ""lng"": 22.569215}",深圳市,沙河西路3151号健兴科技大厦B栋底商
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.062992, ""lng"": 22.534349}",深圳市,连城新天地二期AD01
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.120116, ""lng"": 22.681996}",深圳市,富安大道路广弘中心B栋一层105号
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.02375, ""lng"": 22.5521}",深圳市,侨香路1029号深港加油站一层易捷便利店
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 113.952636, ""lng"": 22.56296443438329}",深圳市,创盛路1号康和盛大楼新能源创新产业园负一层106室
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.13275, ""lng"": 22.624561}",深圳市,南湾街道科技园路12号荣丰大厦一层大堂
luckin coffee瑞幸咖啡,35,3,,口味:7.3 环境:7.3 服务:7.3,"{""lat"": 113.983708, ""lng"": 22.681665}",深圳市,龙华区大浪街道办工业园路1号容锦酒店一层大堂
luckin coffee瑞幸咖啡,35,10,￥27/人,口味:7.5 环境:7.8 服务:7.8,"{""lat"": 113.932781, ""lng"": 22.540642}",深圳市,深南大道9996号松日鼎盛大厦一层大堂
luckin coffee瑞幸咖啡,35,4,,口味:7.5 环境:7.3 服务:7.3,"{""lat"": 113.91602, ""lng"": 22.490664}",深圳市,南海大道1029号万融大厦B座一层大堂
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.21386, ""lng"": 22.719713}",深圳市,龙城街道中心城清林路546号城投商务中心一层大堂
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.20832, ""lng"": 22.658278}",深圳市,园山街道广达路68号贤达会展中心G层104B室
瑞幸三诺,0,0,,,"{""lat"": 113.937072, ""lng"": 22.522285}",深圳市,三诺智慧大厦
瑞幸咖啡,0,0,,,"{""lat"": 113.813239, ""lng"": 22.690731}",深圳市,福永宝安大道11号地铁线出口星港汇创意园内
luckin coffee瑞幸咖啡,30,1,,口味:6.8 环境:6.8 服务:6.8,"{""lat"": 113.945788, ""lng"": 22.547651}",深圳市,科苑路16号东方科技大厦一层
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 114.037713, ""lng"": 22.676531}",深圳市,龙华街道龙观东路57号尚美时代大厦一层大堂
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 114.030081, ""lng"": 22.533491}",深圳市,泰然五路9号天安科技创业园大厦A座一层大堂
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 113.805186, ""lng"": 22.671829}",深圳市,福海街道6099号星港同创汇天枢座一层
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 114.023173, ""lng"": 22.534885}",深圳市,深南大道6023号耀华创建大厦加建层一层01号
瑞幸咖啡,0,0,,,"{""lat"": 113.939497, ""lng"": 22.512426}",深圳市,中海油大厦A座一层102
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 113.913064, ""lng"": 22.468621}",深圳市,招商街道海运路蛇口邮轮中心4楼吉野家旁边
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.050781, ""lng"": 22.53698}",深圳市,福华三路连城新天地一期
luckin coffee瑞幸咖啡,0,1,,,"{""lat"": 114.125621, ""lng"": 22.549217}",深圳市,翠园南街中兴路167号
瑞幸咖啡,35,6,,口味:7.7 环境:7.4 服务:7.7,"{""lat"": 114.118648, ""lng"": 22.54376}",深圳市,深南东路3022号
luckin coffee瑞幸咖啡,35,28,,口味:7.7 环境:7.5 服务:7.8,"{""lat"": 104.057845, ""lng"": 30.673804}",成都市,西大街9号新城市广场一层
luckin coffee瑞幸咖啡,40,45,￥24/人,口味:7.7 环境:7.9 服务:8.1,"{""lat"": 104.085762, ""lng"": 30.660079}",成都市,武成大街166号一层
luckin coffee瑞幸咖啡,35,15,,口味:7.4 环境:7.4 服务:7.5,"{""lat"": 104.049715, ""lng"": 30.727555}",成都市,金丰路6号量力钢铁交易大厦B座一层大堂
luckin coffee瑞幸咖啡,35,27,￥22/人,口味:7.3 环境:7.8 服务:7.5,"{""lat"": 104.05637, ""lng"": 30.66128}",成都市,长顺上街37号
luckin coffee瑞幸咖啡,35,32,￥20/人,口味:7.6 环境:7.6 服务:7.7,"{""lat"": 104.122379, ""lng"": 30.668226}",成都市,建设南支路4号东郊记忆西门中央大道3号底商
luckin coffee瑞幸咖啡,40,24,,口味:7.9 环境:7.7 服务:8.0,"{""lat"": 104.056059, ""lng"": 30.669187336585495}",成都市,长顺上街1号出版社大厦一层大堂
luckin coffee瑞幸咖啡,35,12,,口味:7.5 环境:7.5 服务:7.9,"{""lat"": 104.056627, ""lng"": 30.640725}",成都市,洗面桥街30号
luckin coffee瑞幸咖啡,35,19,￥20/人,口味:7.5 环境:7.5 服务:7.6,"{""lat"": 104.010376, ""lng"": 30.672472}",成都市,青羊大道288号附8号一层
luckin coffee瑞幸咖啡,35,19,,口味:7.3 环境:7.2 服务:7.5,"{""lat"": 104.068891, ""lng"": 30.65805}",成都市,人民东路61号仁和中心后侧一层2号
luckin coffee瑞幸咖啡,35,19,￥23/人,口味:7.6 环境:7.7 服务:7.7,"{""lat"": 104.045737, ""lng"": 30.555931}",成都市,剑南大道中段716号清凤时代城负一层
luckin coffee瑞幸咖啡,35,13,,口味:7.3 环境:7.3 服务:7.3,"{""lat"": 104.006928, ""lng"": 30.623861}",成都市,西一段8号
luckin coffee瑞幸咖啡,40,16,,口味:7.7 环境:7.6 服务:8.0,"{""lat"": 104.065945, ""lng"": 30.668558}",成都市,人民中路二段29号泰丰国际广场一层大堂
瑞幸咖啡,35,3,,口味:7.2 环境:7.6 服务:7.4,"{""lat"": 104.06678, ""lng"": 30.646525558893533}",成都市,成都盛捷江畔服务公寓
luckin coffee瑞幸咖啡,35,13,,口味:7.1 环境:7.1 服务:7.2,"{""lat"": 104.175106, ""lng"": 30.687522}",成都市,国机西南大厦内一楼
瑞幸咖啡,35,2,,口味:7.0 环境:7.5 服务:7.2,"{""lat"": 104.074022, ""lng"": 30.665473}",成都市,忠烈祠西街99号绿洲大酒店大堂
luckin coffee瑞幸咖啡,35,24,￥23/人,口味:7.5 环境:7.7 服务:7.7,"{""lat"": 104.06543, ""lng"": 30.55239}",成都市,吉庆四路432号
luckin coffee瑞幸咖啡,35,10,￥20/人,口味:7.4 环境:7.0 服务:7.3,"{""lat"": 104.103614, ""lng"": 30.640351498749055}",成都市,锦东路568号摩根中心2栋底商
luckin coffee瑞幸咖啡,35,15,,口味:7.3 环境:7.4 服务:7.5,"{""lat"": 104.065643, ""lng"": 30.603907}",成都市,盛和一路66号城南天府一层大堂
luckin coffee瑞幸咖啡,35,1,,口味:7.1 环境:7.1 服务:7.1,"{""lat"": 104.008756, ""lng"": 30.568904}",成都市,白家段280号喆啡酒店一层大厅
luckin coffee瑞幸咖啡,35,15,,口味:7.4 环境:7.6 服务:7.7,"{""lat"": 104.067732, ""lng"": 30.614854}",成都市,人民南路四段47号中信银行一层大堂
luckin coffee瑞幸咖啡,35,8,,口味:7.8 环境:7.6 服务:7.4,"{""lat"": 104.070072, ""lng"": 30.624762}",成都市,领事馆路7号保利中心双子塔北塔一层大堂
瑞幸咖啡,35,1,,口味:7.1 环境:7.1 服务:7.1,"{""lat"": 104.025295, ""lng"": 30.638672}",成都市,永顺路28号附13号简悦逸致酒店一层大堂
luckin coffee瑞幸咖啡,35,3,,口味:7.2 环境:7.2 服务:7.4,"{""lat"": 104.029288, ""lng"": 30.712386194866777}",成都市,华侨城·创想中心B座
luckin coffee瑞幸咖啡,35,4,,口味:7.4 环境:7.4 服务:7.4,"{""lat"": 104.068062, ""lng"": 30.616045}",成都市,高新区天泰路318号三峡公寓酒店一层大堂
luckin coffee瑞幸咖啡,35,1,,口味:7.2 环境:7.2 服务:7.2,"{""lat"": 104.066504, ""lng"": 30.664899}",成都市,人民中路一段15号天府丽都喜来登酒店一层100号
瑞幸咖啡,0,0,,,"{""lat"": 104.073981, ""lng"": 30.65977}",成都市,锦阳商厦
Luckin coffee瑞幸咖啡,0,1,,,"{""lat"": 104.024313, ""lng"": 30.686477}",成都市,蜀汉路249号润邦国际底商
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 104.077496, ""lng"": 30.665289}",成都市,忠烈祠西街童子街29号赛格广场一层大堂
luckin coffee瑞幸咖啡,35,4,,口味:7.2 环境:7.0 服务:6.8,"{""lat"": 104.060654, ""lng"": 30.574453}",成都市,益州大道北段1408号德商国际B座一层大堂
瑞幸咖啡,0,0,,,"{""lat"": 104.06152, ""lng"": 30.58368}",成都市,中航国际广场A座A111
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 104.036312, ""lng"": 30.62346752244259}",成都市,九兴大道14号
luckin coffee瑞幸咖啡,40,16,,口味:7.8 环境:7.9 服务:7.9,"{""lat"": 118.89272, ""lng"": 31.92623}",南京市,龙眠大道568号生命科技小镇7栋一层
luckin coffee瑞幸咖啡,45,32,￥23/人,口味:8.5 环境:8.6 服务:8.6,"{""lat"": 118.737491, ""lng"": 32.032897}",南京市,江东中路98号建邺万达百货商场一层1378号
luckin coffee瑞幸咖啡,40,30,￥22/人,口味:7.6 环境:7.8 服务:7.7,"{""lat"": 104.072887, ""lng"": 30.539054}",成都市,天华二路219号天府软件园C区11栋一层大堂
luckin coffee瑞幸咖啡,45,50,￥22/人,口味:8.5 环境:8.7 服务:8.5,"{""lat"": 118.743196, ""lng"": 32.092703}",南京市,建宁路300号大观?天地MALL一层
luckin coffee瑞幸咖啡,35,5,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 118.71295, ""lng"": 32.158509}",南京市,江北新区丽景路2号研发大厦A座一层101室
luckin coffee瑞幸咖啡,40,15,,口味:7.9 环境:7.8 服务:7.8,"{""lat"": 118.957795, ""lng"": 32.131287}",南京市,闲林街道纬地路9号江苏生命科技创新园A1区一层
luckin coffee瑞幸咖啡,35,6,,口味:7.4 环境:7.6 服务:7.4,"{""lat"": 118.697313, ""lng"": 32.15651221671965}",南京市,江北新区星火路15号智芯科技大厦一层
luckin coffee瑞幸咖啡,35,8,,口味:7.7 环境:7.7 服务:7.7,"{""lat"": 118.781747, ""lng"": 32.046797}",南京市,华侨路26号底商
luckin coffee瑞幸咖啡,35,9,,口味:7.3 环境:7.3 服务:7.4,"{""lat"": 118.86148, ""lng"": 32.019394}",南京市,光华路158号A幢必得科技研发中心一层
luckin coffee瑞幸咖啡,35,7,,口味:7.6 环境:7.7 服务:7.7,"{""lat"": 118.772654, ""lng"": 32.037267}",南京市,莫愁路329号越界梦幻城67号楼一层
瑞幸咖啡,35,6,,口味:6.9 环境:7.6 服务:7.5,"{""lat"": 118.956043, ""lng"": 32.112439}",南京市,南京大学仙林小区5栋楼下
luckin coffee瑞幸咖啡,35,4,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 118.791088, ""lng"": 31.99505262006353}",南京市,雨花东路65号车城网产业大厦一层101室
luckin coffee瑞幸咖啡,40,25,,口味:8.0 环境:8.0 服务:8.1,"{""lat"": 118.785394, ""lng"": 32.06030403706895}",南京市,大钟亭路6号电信营业厅一层大堂
luckin coffee瑞幸咖啡,40,36,￥23/人,口味:8.1 环境:8.3 服务:8.5,"{""lat"": 118.763624, ""lng"": 32.053886}",南京市,虎踞关18号-8河海大学一层
luckin coffee瑞幸咖啡,35,12,,口味:7.5 环境:7.5 服务:7.6,"{""lat"": 118.777983, ""lng"": 32.04034}",南京市,石鼓路107号华威大厦一层
瑞幸咖啡,40,9,,口味:7.9 环境:7.7 服务:7.8,"{""lat"": 118.844739, ""lng"": 32.02885537697724}",南京市,东苑路2号
luckin coffee瑞幸咖啡,35,6,,口味:7.6 环境:7.6 服务:7.8,"{""lat"": 118.803517, ""lng"": 31.981267}",南京市,卡子门大街99号复地活力广场一层29号
luckin coffee瑞幸咖啡,35,4,,口味:7.2 环境:7.7 服务:7.5,"{""lat"": 118.818314, ""lng"": 31.944841}",南京市,南岸瑞智文创园
luckin coffee瑞幸咖啡,35,3,,口味:7.2 环境:7.4 服务:7.2,"{""lat"": 118.753314, ""lng"": 32.086304}",南京市,大桥南路1号晶典国际大厦底商
luckin coffee瑞幸咖啡,40,12,,口味:7.7 环境:7.9 服务:7.9,"{""lat"": 118.781523, ""lng"": 32.061723}",南京市,中山北路28号江苏商厦底商
luckin coffee瑞幸咖啡,35,5,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 118.771614, ""lng"": 32.025391}",南京市,双塘街道悦动新门西15号楼一层
luckin coffee瑞幸咖啡,40,6,,口味:7.6 环境:7.6 服务:7.7,"{""lat"": 118.719401, ""lng"": 31.99092255785171}",南京市,江东中路369号新华传媒广场1号楼一层
瑞幸咖啡,40,4,,口味:7.8 环境:7.3 服务:7.8,"{""lat"": 118.762563, ""lng"": 31.97294091231734}",南京市,怡化中心
luckin coffee瑞幸咖啡,35,9,,口味:7.3 环境:7.5 服务:7.8,"{""lat"": 118.754487, ""lng"": 32.033905}",南京市,水西门大街272号金基广场一层101室
luckin coffee瑞幸咖啡,35,2,,口味:7.0 环境:7.3 服务:7.3,"{""lat"": 118.831874, ""lng"": 31.930886}",南京市,菲尼克斯路70号总部基地34号楼一层大堂
luckin coffee瑞幸咖啡,35,1,,口味:7.2 环境:7.5 服务:7.5,"{""lat"": 118.675735, ""lng"": 32.098231}",南京市,江北新区定山大街126号万科健康企业公馆4号楼一层102号
luckin coffee瑞幸咖啡,35,5,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 118.751665, ""lng"": 31.970325}",南京市,宁双路19号云密城K栋一层
luckin coffee瑞幸咖啡,35,9,,口味:7.6 环境:7.7 服务:7.6,"{""lat"": 118.908981, ""lng"": 32.116092}",南京市,学林路1号南京师范大学仙林校区中北学院一食堂二层
luckin coffee 瑞幸咖啡,35,7,,口味:7.6 环境:7.6 服务:7.7,"{""lat"": 118.781795, ""lng"": 32.024882}",南京市,熙南里街区13号1层
luckin coffee瑞幸咖啡,35,2,,口味:7.4 环境:7.4 服务:7.4,"{""lat"": 118.785083, ""lng"": 32.070919}",南京市,玄武门22号规划建设展览馆一层
瑞幸咖啡+南京工程职业技术学院店,35,1,,口味:7.2 环境:7.0 服务:7.2,"{""lat"": 118.936124, ""lng"": 32.119976}",南京市,南京工业职业技术学院四食堂二楼
luckin coffee 瑞幸咖啡,35,1,,口味:7.1 环境:7.1 服务:7.1,"{""lat"": 118.774437, ""lng"": 32.0511}",南京市,广州路188号苏宁环球大厦大堂一层
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 118.807311, ""lng"": 32.045735}",南京市,珠江路657号东鼎大厦一层
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 118.667089, ""lng"": 32.075409}",南京市,江北新区万寿路15号南京工大科技产业园E1栋东区一层101室
瑞幸咖啡luckincoffee,35,4,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 118.761909, ""lng"": 32.04572}",南京市,虎踞路51号中国移动营业一层大堂
瑞幸咖啡,0,0,,,"{""lat"": 118.751298, ""lng"": 32.061737}",南京市,北京西路74号
瑞幸咖啡,0,1,,,"{""lat"": 118.755261, ""lng"": 32.062952}",南京市,南京艺术学院
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 118.891207, ""lng"": 32.090138}",南京市,湖景路9号苏宁青创园D栋一层大堂
瑞幸咖啡luckincoffee,0,0,,,"{""lat"": 118.754877, ""lng"": 32.033797}",南京市,水西门大街272号金基广场一层101室
luckin coffee瑞幸咖啡,35,1,,口味:7.5 环境:7.5 服务:7.5,"{""lat"": 118.872923, ""lng"": 32.014263}",南京市,永智路5号白下高新技术产业园科技创业研发孵化楼5号楼一层
luckin coffee瑞幸咖啡,35,2,,口味:7.7 环境:7.7 服务:7.7,"{""lat"": 118.871453, ""lng"": 32.007082}",南京市,石杨路116号1幢江苏省住建大厦一层大堂
瑞幸咖啡,35,1,,口味:7.2 环境:7.2 服务:7.2,"{""lat"": 118.772702, ""lng"": 32.067708}",南京市,山西路8号
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 114.046788, ""lng"": 22.619264}",深圳市,民治社区1970科技园6栋一层101号
luckin coffee瑞幸咖啡,35,14,￥24/人,口味:7.2 环境:7.2 服务:7.3,"{""lat"": 116.300148, ""lng"": 40.05298608815672}",北京市,上地10街1号院6号楼辉煌国际广场招商银行西侧一层109号
luckin coffee瑞幸咖啡,35,5,,口味:7.6 环境:7.1 服务:7.6,"{""lat"": 116.544033, ""lng"": 39.894165}",北京市,广渠路润坤大厦一层大堂
luckin coffee瑞幸咖啡,40,38,￥23/人,口味:7.9 环境:8.0 服务:7.7,"{""lat"": 116.186041, ""lng"": 39.763099}",北京市,悦盛路6号首创奥特莱斯A区一层A01号
luckin coffee瑞幸咖啡,35,7,,口味:7.2 环境:7.2 服务:7.1,"{""lat"": 116.431599, ""lng"": 39.92154}",北京市,朝阳门内大街东水胡同3号北京INN3号楼一层
luckin coffee瑞幸咖啡,35,8,,口味:7.5 环境:7.5 服务:7.5,"{""lat"": 116.428123, ""lng"": 39.962029}",北京市,和平街14区甲16号楼华表大厦一层大堂
luckin coffee瑞幸咖啡,35,10,,口味:7.3 环境:7.3 服务:7.2,"{""lat"": 121.389725, ""lng"": 31.233491}",上海市,中江路879号天地软件园23号楼一楼
luckin coffee瑞幸咖啡,40,19,,口味:8.4 环境:8.1 服务:8.0,"{""lat"": 120.334973, ""lng"": 30.30925141482205}",杭州市,金沙大道201-1号负一层5号
luckin coffee瑞幸咖啡,40,17,,口味:7.6 环境:7.7 服务:7.8,"{""lat"": 121.49603, ""lng"": 31.266415}",上海市,虹关路368号上海艾格瑞服务式公寓一层102-1室
luckin coffee瑞幸咖啡,35,8,,口味:7.6 环境:7.6 服务:7.4,"{""lat"": 116.436853, ""lng"": 39.920409}",北京市,朝外西街3号
luckin coffee瑞幸咖啡,35,7,,口味:7.2 环境:7.3 服务:7.2,"{""lat"": 121.59088, ""lng"": 31.18569}",上海市,科苑路1500号如意智慧酒店一层大堂
